Name,Uses,Url
Nurokind-Plus,Treatment of Vitamin & mineral deficiencyTreatment of Diabetic nerve pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/arios1zhj4n3dzeswda0.jpg"
Nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Functional dyspepsia,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/f288bfc7884147cb9e0677048d463c3b.jpg"
Nise, Pain reliefTreatment of Fever,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/f1gfqqe1onciyxepyxsc.jpg"
Norflox,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/uj30qvagevlorkclwe4c.jpg"
Nucoxia,Treatment of Pain due to muscle spasm,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/l2axjxnnqwkklrmjan5j.jpg"
Nexito,Treatment of DepressionTreatment of Anxiety disorderTreatment of Panic disorder,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/hsuuc1dapspvfxyn87ed.jpg"
Neurobion,Treatment of Nutritional deficiencies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/49af461cf245431f9c23f00b7e0d9445.jpg"
Nicip, Pain reliefTreatment of Fever,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/oyhwark3leknion6qxec.jpg"
Nodosis,Treatment of IndigestionTreatment of Alkalinizing agentTreatment of Metabolic acidosis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/tirboxnqfzehynaf9tec.jpg"
Nicardia,Treatment of Hypertension (high blood pressure)Prevention of Angina (heart-related chest pain)Prevention of Heart attackPrevention of Stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/yjiahpjl34u7vgzgwsjg.jpg"
Nikoran,Treatment of Angina (heart-related chest pain),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/8200d39161194389b3fc02c34d444a90.jpg"
Novelon, Contraception,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/swikmko5zmnztspoem8t.jpg"
Nurokind-Gold,Treatment of Nutritional deficiencies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/gncnzkwkakrpfjoxaeti.jpg"
Neosporin,Treatment of Bacterial skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/r4pl2pl7grjzfpi9rol3.jpg"
Napra,Prevention of Migraine,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/w49q4w2nnmzj8jzpjjk3.jpg"
Niftran,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/6aa00496f5514b7c84354a2781300b85.jpg"
Nuforce-Gm,Treatment of Skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/inrv6n3ydguczpqa0c5n.jpg"
Natrise,Treatment of Low levels of sodium in the blood,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/fh4kcnrkabwq3c2chsdt.jpg"
NO,Treatment of Melasma,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/gpdmkeb5mvuashsdozwc.jpg"
Nitrobact,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/gvebc6yidprpvtozztti.jpg"
Novamox,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/imx63dpom2glqcwucqmp.jpg"
Nurokind-G,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qgntci6b7oisbdoatkxq.jpg"
Nitrocontin,Treatment of Angina (heart-related chest pain),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/f33fa28f728f4e1b9bfdb7e2a6d6c16c.jpg"
Neorelax,Treatment of Muscular pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ggtmpd3s2xlnjarcrfhm.jpg"
Nuhenz,Treatment of Nutritional deficiencies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/wd6qawuyblxjagbmfboj.png"
Nortipan-M,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/mxdkrp1ywog0cpk7h85w.jpg"
Nebicard,Treatment of Hypertension (high blood pressure)Prevention of Heart attackPrevention of Stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dxjqwhlzdbnin4qcf9yv.jpg"
Nervijen-P,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/mttwx4r4bgd2mq3iyzhk.jpg"
Nefrosave,Treatment of Chronic kidney disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e4uyhx2dy17si2pgxrio.jpg"
Neukine,Prevention of Infections after chemotherapy,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/rh2cipteagtuhuhnzfg2.jpg"
Nizonide, Diarrhea Worm infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/z50ttjpwegmy0qgqv6zw.jpg"
Neo-Mercazole, Hyperthyroidism,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/1c5ad7cb763543a7b5b4391a867d815a.jpg"
Nitrolong,Treatment of Angina (heart-related chest pain),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/b6wuwfaxqsqemshnd3cv.jpg"
Novastat,Treatment of High cholesterol Prevention of heart attack and stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/kub3xmd6w8tjjfs2n7zg.jpg"
Nefacool, Allergic eye disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/2ee22e1847df4dbf8bf682b5694acd85.jpg"
Nervijen, Nutritional deficiencies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/wcoy1fs0c54kmvksguhz.jpg"
New,Treatment of Common cold,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/jqpxueqi6cnwc9dzkota.jpg"
Nitrofur,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/43052456a13442099b54fca84bb5cdb8.jpg"
Natrilix, Hypertension (high blood pressure)Treatment of Edema,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ff21fab8syr5qzunkk8a.jpg"
Nizral, Fungal skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ffvdn9gzmv9uwsszchma.jpg"
Nadoxin,Treatment of Bacterial skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/2ae83e988bb441eebef9ebe57aa15d1c.jpg"
Nootropil, Alzheimer's disease Stroke Dementia in Parkinson's disease Age related memory loss Head injury,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/edtv42gr0k9zidufk2j5.jpg"
Nucort-M4,Treatment of Rheumatic disorderTreatment of Systemic lupus erythematosus (SLE)Treatment of Allergic conditionsTreatment of Eye disordersTreatment of Skin disorders,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/anihrq9xc7zva9lthnmk.jpg"
Nobel-Plus, Pain reliefTreatment of Fever,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/g0v2atoufxhnpkd2nqtc.jpg"
Nebasulf, Bacterial skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/18d8ec9c26d24d278d747f117b697fd3.jpg"
Nevanac,Treatment of Post-operative eye pain and inflammation,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/87e193df4b22408582b741783f4acead.jpg"
Novorapid,Treatment of Diabetes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/685dde3cb2984cd6912060ece2d8f422.jpg"
Nodard, Pain relief,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/vwxwvzctrdz5zpijjez8.jpg"
Novomix, Diabetes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/iatdy33duxt7gefjmcpk.jpg"
Nadibact,Treatment of Bacterial skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/vke0suk9xfqdq6uku7ev.jpg"
Neopride,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Intestinal ulcersTreatment of Irritable bowel syndrome,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/f13ea1b5a7a24778997d0a689c14fcc5.jpg"
Nervmax,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/txy4kl88hh397dfi6ror.jpg"
Nioclean,Treatment of Acne,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/wd2ydauytctrraq3hhkg.jpg"
Nervijen-NP,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/itgbyuj55dm0yb7xf7jx.jpg"
Novogermina, Diarrhea,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ugprgus5zfszachholvk.png"
Nazomac-AF,Treatment of Sneezing and runny nose due to allergies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/pndn5zxdupdarpyun3bl.jpg"
Novaclav,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/v1vcbdjrudcqujjedex3.jpg"
Norad, Low blood pressure,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/3a8daf87b43d4388a4e22d8cd051aa41.jpg"
Nostra-CR,Treatment of Heavy menstrual bleedingTreatment of Pain during menstruationTreatment of EndometriosisTreatment of Premenstrual syndrome (PMS),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/173418cd295a4a7597009fc86775294f.jpg"
Nebistar,Treatment of Hypertension (high blood pressure)Prevention of Heart attackPrevention of Stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/f4rgxdsodeypcb1rutix.jpg"
Nifty-SR,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/pb9d1oayaiihtslnhdai.jpg"
Nocold,Treatment of Common cold,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/bda000b04f864bc0ad5d58a1e5904d25.jpg"
Normaxin-MB,Treatment of Irritable bowel syndrome,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/zogftorstd8k3xngql7w.jpg"
Nepalact,Treatment of Post-operative eye pain and inflammation,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/h2l0z2m7sbsctiwiglzo.jpg"
Naltima, Opioid dependence Alcohol addiction,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/nnhi9yhsixyc9xnfm3bh.jpg"
Noworm,Treatment of Parasitic infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/x1wbbvvfntqyvaigghhf.jpg"
Nexovas,Treatment of Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/0f7feccd551c446e97d7bf4caeba99a9.jpg"
Naprosyn, Pain relief,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/eirevadqcgieqpmklyqn.jpg"
Nebzmart-G, Chronic obstructive pulmonary disease (COPD) General Anaesthesia Peptic ulcer disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/r2ehjfgsmmrhwp3tsvwf.jpg"
Nervite,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/f3c0763c3a824a71a3592cbbfb886c82.jpg"
Nepaflam,Treatment of Post-operative eye pain and inflammation,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/0921ac15d0294922b995a00b3615ab99.jpg"
Naso, Vitamin B12 deficiency,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/wffrzbdk0ix6cnxumwnd.jpg"
Nurogab,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/mtghdxs2l3kavbagmjz2.jpg"
Neksium,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Peptic ulcer diseaseTreatment of Zollinger-Ellison syndrome,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/bmbewqqezr2wylvnubi4.png"
Novefos, Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dmskl6zbls4xggtett1o.jpg"
Nitro,Treatment of Angina (heart-related chest pain),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/28c829924cf14b9784cd208182f401f1.jpg"
Nilac,Treatment of Acne,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/rwyet3tzxloaozxlafsk.jpg"
Nortipan,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ab29fq8wzf1ngoykuhon.jpg"
Nebicard-SM, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/sxjegcmgn2xbkjbcrkqd.jpg"
Noculi,Treatment and prevention of Kidney stone,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/xpdvfmpy8la90ljnvsa0.jpg"
Nimulid-MD, Pain reliefTreatment of Fever,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/atrayhlop2fjepklvg87.jpg"
Norflokem,Treatment of DiarrheaTreatment of Dysentery,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/54c7e2b273114727b45fc36c869e0781.jpg"
Nosic,Treatment of Nausea and vomiting in pregnancy,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/dd62890d7df645e1a5fa01f09b31f0d1.jpg"
Norlut-N,Treatment of Heavy menstrual bleedingTreatment of Pain during menstruationTreatment of EndometriosisTreatment of Premenstrual syndrome (PMS),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/669ab37564a7422993a8368169c50d4c.jpg"
Nimulid, Pain reliefTreatment of Fever,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/btb6p0irwaalj8sgjtxu.jpg"
Nimodip, Subarachnoid haemorrhage,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/p4ss5kzpvtuzyxyjcrv7.jpg"
Novastat-TG,Treatment of High cholesterolPrevention of Heart attack,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ymzetusuj1hedvcs0syi.jpg"
Nicostar,Treatment of Angina (heart-related chest pain),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/4cb441167c224a9ba96429a8a07c5d16.jpg"
Norfagyl,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dmnmrkpcldt9wopkvc8e.jpg"
Nefodol, Pain relief,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e21141a17bf04de49ee13f4aa7910136.jpg"
Niftas,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/pilrwevpihqcoskuajwe.jpg"
Neph-M,Treatment of Allergic eye disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/twb21gdb4jye9ieb8mj6.jpg"
Nimucet, Pain relief,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/4f0cd28084aa4bb28eebd5e6b55bda86.jpg"
Nukast,Treatment of Sneezing and runny nose due to allergiesTreatment of Hay feverTreatment of Allergic skin conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/kleymf7mdd82dvntjnv7.jpg"
Norvent-D,Treatment of Dry cough,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/oheadmexattoszc83az4.jpg"
Nixidox,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/bpsprucoacexeczry8dn.jpg"
Nuroday,Treatment of Pernicious Anemia Vitamin B12 deficiency,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ae6ap7qa91chpxmo0pgp.jpg"
Nebi,Treatment of Hypertension (high blood pressure)Prevention of Heart attackPrevention of Stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/zdnxuw8mzioclpqli8be.jpg"
Nucort-M8,Treatment of Rheumatic disorderTreatment of Systemic lupus erythematosus (SLE)Treatment of Allergic conditionsTreatment of Eye disordersTreatment of Skin disorders,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/kd8hmw3adtozpb8hoc4g.jpg"
Neurotrat, Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/56d6844af860423fb2e8351a8b419391.jpg"
Nefrogard,Treatment of Chronic kidney disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/bhijbprlxjouxo2qzifp.jpg"
Nitrobest,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/brl2pexuuxaids6vnftn.jpg"
Nemocid, Worm infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/4b59da94cf00499bb4fc59301d0fb1db.jpg"
Nuforce, Fungal infections of mouth (Thrush)Treatment of Fungal infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/bdxeuozh1bujhrlkww23.jpg"
Nortimer, Depression Bed-wetting Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/8d4e2cc9b29341f28a99db8e0b05e22f.jpg"
Neugaba,Treatment of Neuropathic painTreatment of Epilepsy/SeizuresTreatment of Fibromyalgia,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/naembiejjh7iwd1bvmye.jpg"
Nureeto-MR,Treatment of Pain due to muscle spasm,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ulnkmvholfff4rgvgdxt.jpg"
Neurocetam, Stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cvouxwmxavia65yiw8ny.jpg"
Nebistar-SA, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ce3b941970084179986389487f84b93f.jpg"
Newtel-AM,Treatment of Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/evdzn5plrrdyjrpwif6u.jpg"
Nailrox, Fungal skin infections Fungal nail infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cf99dd07b91b48b69f5208a0f28c7978.jpg"
Nicoduce,Treatment of Angina (heart-related chest pain),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/26f063d9743546b38368da12ef3fdfad.jpg"
Nifutin,Treatment of Bacterial infections of urinary tract,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a3d6b89894e14fc29fce70c085e72a7f.jpg"
Newtel,Treatment of Hypertension (high blood pressure) Prevention of heart attack and strokeTreatment of Heart failure,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/eudljinv25wf0gqabfsh.jpg"
Nefosar, Pain relief,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/203a873332e049d5b9acf39afe308a96.jpg"
Nodict, Opioid dependence Alcohol addiction,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/jbiym1dlnjq65lcwf8dp.jpg"
Nova,Treatment of Neuropathic painTreatment of Epilepsy/SeizuresTreatment of Fibromyalgia,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/vamxouwffb7rey1jjqel.jpg"
Nortryptomer-P,Treatment of Neuropathic pain,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ebb74555c4a94dac944af71c988e894a.jpg"
